fixture,position,token_id,token_text,source,label,post_attn_l00,post_attn_l01,post_attn_l02,post_attn_l03,post_attn_l04,post_attn_l05,post_attn_l06,post_attn_l07,post_attn_l08,post_attn_l09,post_attn_l10,post_attn_l11,post_attn_l12,post_attn_l13,post_attn_l14,post_attn_l15,post_attn_l16,post_attn_l17,post_attn_l18,post_attn_l19,post_attn_l20,post_attn_l21,post_attn_l22,post_attn_l23,post_left_l00,post_left_l01,post_left_l02,post_left_l03,post_left_l04,post_left_l05,post_left_l06,post_left_l07,post_left_l08,post_left_l09,post_left_l10,post_left_l11,post_left_l12,post_left_l13,post_left_l14,post_left_l15,post_left_l16,post_left_l17,post_left_l18,post_left_l19,post_left_l20,post_left_l21,post_left_l22,post_left_l23,pre_attn_l00,pre_attn_l01,pre_attn_l02,pre_attn_l03,pre_attn_l04,pre_attn_l05,pre_attn_l06,pre_attn_l07,pre_attn_l08,pre_attn_l09,pre_attn_l10,pre_attn_l11,pre_attn_l12,pre_attn_l13,pre_attn_l14,pre_attn_l15,pre_attn_l16,pre_attn_l17,pre_attn_l18,pre_attn_l19,pre_attn_l20,pre_attn_l21,pre_attn_l22,pre_attn_l23,pre_left_l00,pre_left_l01,pre_left_l02,pre_left_l03,pre_left_l04,pre_left_l05,pre_left_l06,pre_left_l07,pre_left_l08,pre_left_l09,pre_left_l10,pre_left_l11,pre_left_l12,pre_left_l13,pre_left_l14,pre_left_l15,pre_left_l16,pre_left_l17,pre_left_l18,pre_left_l19,pre_left_l20,pre_left_l21,pre_left_l22,pre_left_l23
multi-source.txt,9,3847," users",system,0,0.048836,0.064403,0.030351,0.028983,0.049551,0.049532,0.045417,0.018084,0.047179,0.017590,0.039028,0.006740,0.041323,0.015135,0.019933,0.025087,0.007448,0.012790,0.014789,0.031021,0.015198,0.009576,0.011160,0.016096,0.038547,0.043074,0.042786,0.076114,0.062420,0.070833,0.059458,0.075447,0.043021,0.086657,0.060697,0.093326,0.058931,0.080518,0.062472,0.062270,0.102849,0.083338,0.072691,0.059395,0.087051,0.092382,0.085549,0.064731,261.487854,65.014389,30.751869,5.647551,3.364432,-2.482532,2.586332,-4.343739,24.710232,-7.182957,-2.472862,-7.689030,2.004899,0.147215,-1.245679,-2.747695,-1.672115,-4.221704,-3.149443,-3.020645,-2.802160,-3.563564,5.432713,4.143342,261.114563,64.503014,30.840826,5.223055,2.540146,-3.404680,1.688917,-4.985097,23.316088,-6.547262,-3.682032,-6.002657,1.119872,-0.152752,-1.161509,-2.556172,-1.788632,-3.988213,-3.487420,-3.797618,-2.512446,-2.272280,6.832414,4.621174
multi-source.txt,10,1477," find",system,0,0.062832,0.045487,0.045059,0.021072,0.020275,0.013144,0.029038,0.025131,0.050317,0.012844,0.031146,0.011185,0.024351,0.018917,0.023366,0.024665,0.004379,0.015663,0.022065,0.033281,0.006706,0.004089,0.007330,0.013666,0.035487,0.040144,0.037790,0.069710,0.059062,0.067221,0.055339,0.067784,0.038581,0.078426,0.055508,0.083153,0.054008,0.072216,0.055090,0.055087,0.093059,0.073725,0.065093,0.053396,0.077864,0.082628,0.075575,0.056563,259.013214,63.526321,31.984793,5.068996,2.596239,-3.979377,1.688955,-4.829367,20.844460,-7.262879,-2.666964,-7.997384,1.559370,-0.225291,-1.021090,-2.710632,-2.057275,-3.998453,-3.009267,-3.164091,-3.756735,-4.014020,5.507935,3.932308,257.974091,63.281429,31.382828,5.115241,2.414868,-3.466661,1.609254,-5.103537,19.435972,-6.645020,-3.692894,-6.190719,1.088596,-0.290196,-1.378432,-2.771650,-1.832477,-4.121757,-3.638136,-3.919124,-2.717775,-2.548554,6.676529,4.548725
multi-source.txt,11,2205," local",system,0,0.042161,0.042960,0.028432,0.014786,0.024324,0.015290,0.029362,0.010047,0.026680,0.011972,0.024652,0.015965,0.023344,0.011927,0.031135,0.050580,0.004797,0.013615,0.024570,0.019691,0.018611,0.009750,0.014455,0.017194,0.034268,0.037056,0.034858,0.063272,0.052507,0.060088,0.050536,0.061914,0.035856,0.070605,0.049726,0.074970,0.047433,0.066248,0.050064,0.049910,0.084102,0.067176,0.059205,0.049724,0.068807,0.073221,0.066279,0.049340,258.704041,61.781914,30.830732,4.464957,2.923831,-3.295172,2.268419,-4.816930,23.435160,-6.274689,-2.745871,-6.268513,1.793182,-0.115842,-0.514969,-1.757385,-2.114716,-3.772632,-2.498602,-3.234480,-2.497900,-2.902471,6.076614,4.477062,258.235046,61.780773,31.068247,5.066632,2.368747,-3.551715,1.554686,-5.131528,22.763683,-6.665505,-3.616524,-6.320708,1.104855,-0.330525,-1.398991,-2.906441,-1.936334,-4.174954,-3.656055,-3.966437,-2.875089,-2.762388,6.440207,4.459127
multi-source.txt,12,4357," events",system,0,0.032474,0.031165,0.020955,0.010092,0.025174,0.029181,0.064121,0.018355,0.030992,0.022072,0.059017,0.046259,0.030993,0.012621,0.036439,0.047540,0.002183,0.010667,0.019112,0.023432,0.027748,0.012487,0.008343,0.012641,0.031473,0.033639,0.030838,0.056899,0.048435,0.054617,0.045623,0.055134,0.031657,0.064381,0.045588,0.068255,0.042572,0.058485,0.046960,0.047515,0.075451,0.061390,0.056558,0.046182,0.063669,0.067397,0.057972,0.043178,256.626862,59.601261,31.471907,4.982503,2.874301,-2.899994,3.051457,-3.554118,29.828863,-7.026658,-1.797643,-6.616222,2.259291,0.096118,-0.093421,-1.459728,-3.011916,-3.754825,-2.271177,-2.725080,-2.551843,-2.879690,5.581599,3.763184,256.412872,59.495964,31.519354,5.022584,2.336632,-3.555477,1.595325,-5.161728,27.983837,-6.640604,-3.538833,-6.277441,1.091409,-0.304616,-1.430949,-2.940138,-1.951089,-4.320929,-3.848378,-4.237901,-3.045466,-2.949224,6.300107,4.381164
multi-source.txt,13,13,".",system,0,0.104879,0.074284,0.132441,0.031209,0.028897,0.020243,0.046327,0.019300,0.042610,0.020054,0.023276,0.028150,0.042551,0.017578,0.018188,0.021468,0.006497,0.014894,0.010769,0.015104,0.020934,0.020191,0.107833,0.110557,0.028998,0.029554,0.026317,0.051134,0.045021,0.051616,0.044763,0.050209,0.028145,0.058529,0.043826,0.064222,0.039153,0.051736,0.043576,0.044500,0.069267,0.055995,0.052545,0.042675,0.059201,0.061877,0.051390,0.038015,253.023743,62.068462,35.471954,7.011105,3.188343,-3.905540,2.672806,-4.467520,19.625370,-5.041538,-2.843464,-4.752881,2.628749,0.269151,-0.858615,-2.289535,-1.499666,-3.597377,-3.192302,-2.966455,-2.419059,-1.738414,8.782100,6.925678,251.516296,60.606358,32.178242,4.983297,2.190139,-3.661654,1.600079,-5.286077,17.030350,-6.844887,-3.592490,-6.378448,0.993125,-0.325438,-1.474411,-2.947338,-2.114965,-4.427505,-3.878017,-4.384768,-3.102948,-3.016795,6.301964,4.290386
multi-source.txt,14,3838,"What",user,1,0.079553,0.077726,0.079096,0.046131,0.042645,0.026771,0.051673,0.055645,0.127315,0.017658,0.031711,0.008774,0.062914,0.039244,0.036492,0.032013,0.009480,0.062897,0.024212,0.042993,0.030549,0.006610,0.009630,0.011738,0.032067,0.028455,0.030697,0.048964,0.042232,0.047836,0.042720,0.047087,0.026350,0.054631,0.040159,0.060126,0.036558,0.047868,0.039333,0.040501,0.064209,0.052208,0.048490,0.038869,0.055239,0.058323,0.052629,0.040515,251.764923,61.735641,34.062439,5.934819,3.321330,-3.425361,2.439765,-3.826206,16.451084,-6.413107,-3.086649,-6.075691,2.704593,0.001338,-0.934942,-2.051893,-1.827157,-3.043251,-3.225842,-3.317399,-3.161086,-3.772594,5.990274,4.299397,250.507553,60.974724,32.480156,4.987223,2.150004,-3.863838,1.483606,-5.503557,13.457087,-6.809147,-3.696905,-6.357488,0.900250,-0.418937,-1.606947,-3.082469,-2.124627,-4.478064,-3.935827,-4.446353,-3.214315,-3.039881,6.528918,4.609556
multi-source.txt,15,4627," music",user,0,0.043555,0.064178,0.037348,0.028310,0.057219,0.056763,0.053031,0.022560,0.047074,0.020918,0.044639,0.020413,0.067023,0.038175,0.052127,0.051838,0.008959,0.017718,0.024479,0.031845,0.038486,0.015790,0.012329,0.025525,0.033186,0.028655,0.030881,0.047197,0.040283,0.045231,0.041288,0.046965,0.030438,0.050648,0.037134,0.055612,0.035784,0.046379,0.037618,0.038280,0.060302,0.051947,0.046083,0.037930,0.052141,0.053780,0.046931,0.035477,249.131805,62.012859,33.035172,5.929385,3.649970,-2.451367,3.203112,-3.610601,14.893785,-4.961011,-1.806272,-4.973268,2.955587,1.125869,0.482463,-1.342654,-0.867111,-3.299244,-2.165671,-2.875926,-2.263173,-2.668582,5.984850,4.731731,248.564804,61.123413,32.465595,5.036518,2.053754,-3.895761,1.465097,-5.553295,12.123723,-6.766201,-3.653636,-6.250362,0.898738,-0.460017,-1.616726,-3.148848,-2.091876,-4.511864,-3.977037,-4.516128,-3.294515,-3.122002,6.420274,4.572395
multi-source.txt,16,4933," shows",user,0,0.038880,0.047289,0.042838,0.021693,0.038168,0.040250,0.054399,0.021705,0.066258,0.023628,0.052435,0.022183,0.046182,0.021120,0.051374,0.074963,0.003395,0.021551,0.054446,0.044567,0.038245,0.012394,0.010339,0.021798,0.031882,0.027717,0.028775,0.044135,0.039677,0.044744,0.039839,0.044315,0.028705,0.047789,0.035368,0.051775,0.035170,0.044715,0.036536,0.037197,0.057006,0.048659,0.043559,0.035563,0.049941,0.050737,0.042100,0.032452,249.551346,61.569889,32.699093,5.608885,3.313159,-2.921264,3.044060,-3.956978,14.757695,-6.977316,-1.992759,-6.566360,2.596116,0.329946,0.168241,-1.107869,-2.980874,-3.412396,-2.008661,-2.708895,-2.588376,-2.747337,5.862117,4.578027,248.667206,60.913433,32.036095,5.114638,2.043089,-3.875184,1.477221,-5.581264,11.833292,-6.743577,-3.601153,-6.096420,0.891975,-0.552631,-1.628939,-3.203513,-2.146928,-4.635830,-4.033909,-4.647301,-3.345236,-3.192154,6.365407,4.486980
multi-source.txt,17,525," are",user,0,0.046647,0.052371,0.039090,0.028149,0.022485,0.018066,0.025911,0.024247,0.042837,0.018815,0.027588,0.009925,0.034233,0.017180,0.023300,0.023835,0.001993,0.019761,0.016522,0.020770,0.013212,0.013837,0.056878,0.063160,0.030103,0.025787,0.026851,0.041480,0.038284,0.043540,0.038991,0.041724,0.028074,0.045629,0.034569,0.048676,0.033547,0.042158,0.035524,0.037607,0.053617,0.045822,0.043282,0.034535,0.048570,0.047943,0.038163,0.029931,246.428970,63.093895,32.802292,4.972386,2.397538,-3.588982,2.373528,-4.598324,11.197788,-6.697104,-2.607218,-6.469571,2.174096,-0.282809,-0.871853,-2.357701,-3.139779,-3.628113,-3.089245,-3.393437,-2.738332,-2.207784,8.155531,6.584084,245.295319,62.103008,31.565048,5.011577,2.040758,-3.916059,1.461460,-5.632995,8.916008,-6.939765,-3.619919,-6.215296,0.820238,-0.717797,-1.694189,-3.296826,-2.353725,-4.717877,-4.136660,-4.790675,-3.440840,-3.219996,6.300318,4.538859
multi-source.txt,18,12482," happening",user,0,0.026650,0.051481,0.032642,0.020859,0.020422,0.026777,0.029698,0.034344,0.049434,0.019459,0.040359,0.022926,0.027947,0.012141,0.024564,0.032101,0.002568,0.024736,0.028373,0.034484,0.004921,0.006666,0.007504,0.008649,0.028982,0.023842,0.024319,0.039087,0.035976,0.041315,0.036344,0.039251,0.026077,0.043230,0.031996,0.045371,0.031074,0.039410,0.033338,0.034771,0.050521,0.043753,0.040695,0.032351,0.045371,0.045585,0.036830,0.029634,250.313705,62.404251,31.014250,5.130019,2.355660,-3.514578,2.376636,-4.041313,6.209111,-5.248035,-2.239599,-5.020669,1.990409,-0.032931,-0.418388,-1.940605,-2.592143,-3.723282,-2.740275,-3.341329,-3.898666,-3.439823,5.719329,4.187489,250.035110,61.652580,31.040323,4.881290,2.012277,-4.014974,1.396919,-5.795646,3.957952,-7.095774,-3.626928,-6.293167,0.743026,-0.874016,-1.843135,-3.411077,-2.552867,-4.846394,-4.249113,-4.950611,-3.546655,-3.247942,6.271989,4.503657
multi-source.txt,19,419," this",user,0,0.031092,0.045563,0.048741,0.013584,0.011451,0.006058,0.012474,0.004989,0.013138,0.007214,0.014181,0.006456,0.011053,0.006456,0.008736,0.015498,0.005589,0.013918,0.006696,0.009386,0.008959,0.006126,0.023729,0.026211,0.027154,0.022651,0.022984,0.037158,0.034074,0.039799,0.034433,0.037853,0.024953,0.041535,0.030943,0.043708,0.028755,0.036902,0.031989,0.033238,0.047922,0.042555,0.039968,0.031991,0.043184,0.043741,0.033934,0.027763,248.715729,61.925323,32.965652,4.408212,1.734431,-4.339282,1.444546,-6.179105,3.195174,-6.817842,-3.385064,-6.376181,0.634842,-0.904269,-1.955770,-3.286290,-1.803538,-4.447816,-4.739183,-4.886401,-3.654532,-3.419255,7.075710,5.657014,248.063156,61.425560,31.680897,4.788256,1.854681,-4.112454,1.364953,-5.917139,3.234072,-7.098098,-3.704665,-6.240115,0.643565,-1.002801,-1.987835,-3.565299,-2.726637,-5.015868,-4.433009,-5.093392,-3.824733,-3.474322,6.129841,4.536493
multi-source.txt,20,9001," weekend",user,0,0.040768,0.037294,0.027182,0.018225,0.026044,0.019769,0.032583,0.013053,0.030290,0.018441,0.038725,0.024059,0.027708,0.017604,0.027527,0.032883,0.006842,0.015953,0.016132,0.022139,0.012501,0.016686,0.016290,0.020260,0.025683,0.020841,0.022193,0.035880,0.032187,0.037747,0.031980,0.035954,0.022568,0.039375,0.029025,0.041319,0.026575,0.034720,0.030231,0.031186,0.045582,0.040862,0.038173,0.030098,0.041488,0.042157,0.031629,0.026359,249.834213,61.925247,33.700970,5.453475,2.776074,-3.253530,2.669578,-4.638593,3.125151,-6.686621,-2.260058,-6.353168,1.813269,0.530231,-0.432865,-2.059908,-1.275061,-3.915190,-3.369413,-3.901621,-2.821928,-2.554018,6.484189,5.117955,248.888718,61.333828,33.130226,4.777608,1.824007,-4.274925,1.242518,-6.125588,1.309238,-7.306579,-3.857948,-6.431202,0.448602,-1.207602,-2.283930,-3.835224,-2.851287,-5.253384,-4.792002,-5.401413,-4.114065,-3.731776,6.049731,4.570041
multi-source.txt,21,304," in",user,0,0.033299,0.070323,0.021000,0.008081,0.010724,0.010053,0.022084,0.011028,0.021125,0.012083,0.014900,0.008319,0.011285,0.006105,0.007751,0.013239,0.002592,0.014169,0.013563,0.014572,0.007267,0.009325,0.054001,0.055024,0.024798,0.018880,0.019801,0.034473,0.030434,0.036100,0.030744,0.034037,0.020824,0.037853,0.028176,0.039840,0.025224,0.033352,0.029547,0.030613,0.043427,0.039534,0.037255,0.029997,0.040371,0.041330,0.030068,0.026003,247.294601,63.656403,33.600296,4.440628,2.291637,-3.914622,2.409737,-5.940333,7.170307,-6.220763,-3.623734,-6.143322,0.735574,-1.396891,-2.267663,-3.410724,-2.605526,-4.314391,-4.301580,-4.268650,-3.456710,-2.668648,8.161122,6.883434,246.094681,61.761784,33.342361,4.724287,1.674918,-4.383773,1.169972,-6.310986,6.052840,-7.518943,-3.981862,-6.621453,0.248139,-1.494092,-2.479310,-4.073133,-2.977230,-5.491973,-5.072651,-5.714076,-4.311812,-3.913112,6.119123,4.779626
multi-source.txt,22,25748," Brooklyn",user,0,0.045788,0.045962,0.023251,0.034698,0.027208,0.021609,0.031745,0.030438,0.022726,0.012702,0.030417,0.027142,0.034705,0.046715,0.027154,0.039732,0.022152,0.021500,0.010288,0.014236,0.023421,0.029856,0.027517,0.022847,0.024072,0.019276,0.018062,0.032302,0.028468,0.034133,0.029327,0.032447,0.019095,0.036408,0.026697,0.038140,0.023850,0.031882,0.028341,0.029404,0.041216,0.038267,0.036453,0.029167,0.039043,0.040345,0.030108,0.026713,248.718185,63.263313,33.910858,6.385146,3.251633,-3.109518,2.661296,-4.871413,11.191786,-7.793894,-2.583648,-7.193673,2.119446,0.297247,-0.780760,-2.741176,-1.954548,-4.406458,-3.864090,-4.205646,-3.442371,-3.296946,6.009496,5.164161,247.452942,62.379925,33.493492,4.629157,1.636863,-4.468987,1.084118,-6.474033,8.763243,-7.670790,-4.197801,-6.702050,0.028746,-1.781111,-2.765726,-4.334810,-3.149549,-5.759606,-5.403904,-6.050039,-4.577953,-4.090917,6.229811,4.912067
multi-source.txt,23,30,"?",user,0,0.060496,0.034691,0.162516,0.048161,0.025935,0.020980,0.055493,0.034508,0.105163,0.050287,0.043678,0.047694,0.053715,0.037932,0.017493,0.024821,0.004874,0.020420,0.018304,0.031849,0.038695,0.018568,0.261167,0.193075,0.023647,0.017970,0.016401,0.031844,0.027163,0.032548,0.028329,0.031557,0.017259,0.034586,0.025192,0.037249,0.022618,0.031343,0.026720,0.028067,0.039994,0.036593,0.034197,0.027080,0.037933,0.039769,0.028828,0.025583,246.571899,67.222908,37.933369,7.218191,3.469498,-3.903493,2.914510,-4.537762,11.246364,-4.951140,-2.531912,-4.109349,2.465841,0.049445,-1.552727,-2.992331,-2.404793,-4.387164,-4.035101,-3.533622,-2.889313,-1.986560,10.078074,8.554034,245.125702,66.181091,33.998657,4.648563,1.545585,-4.595525,1.026769,-6.615224,6.705995,-7.900181,-4.326334,-6.868572,-0.139478,-1.872631,-2.930306,-4.481400,-3.252090,-5.841216,-5.515708,-6.152440,-4.645204,-4.158886,6.316257,4.979282
multi-source.txt,24,26272,"Bro",doc,1,0.028046,0.041552,0.037590,0.020344,0.028339,0.007253,0.018519,0.012778,0.034929,0.010288,0.020284,0.004110,0.027407,0.016619,0.016959,0.009772,0.003762,0.014609,0.002777,0.005185,0.002239,0.003190,0.002676,0.007440,0.024052,0.017099,0.021158,0.031507,0.025880,0.030937,0.028128,0.030594,0.018678,0.034430,0.024401,0.037254,0.022163,0.030659,0.024731,0.026164,0.038520,0.034573,0.031903,0.025767,0.037399,0.038305,0.038195,0.031998,246.007446,69.391518,33.799778,5.446936,3.311573,-3.980782,2.030576,-4.920524,2.916811,-7.971918,-3.416619,-7.947959,1.608936,-1.369954,-1.974534,-4.104005,-2.813437,-4.976294,-5.660296,-5.092800,-5.359325,-4.562134,3.873371,4.532777,245.156250,68.167892,33.279377,4.743966,1.616627,-4.681936,0.967919,-6.770032,-0.045902,-7.839949,-4.401177,-6.816387,-0.164008,-1.967657,-2.973976,-4.472566,-3.274634,-5.765078,-5.359169,-5.986106,-4.472373,-3.984168,6.493514,5.226045
multi-source.txt,25,82187,"oklyn",doc,0,0.028874,0.061672,0.025910,0.010988,0.016750,0.022003,0.018866,0.010111,0.027175,0.009246,0.024650,0.009807,0.031806,0.011098,0.012431,0.016527,0.003263,0.006788,0.007958,0.019448,0.005562,0.004209,0.002419,0.005028,0.023001,0.016758,0.020722,0.030411,0.025042,0.029052,0.026772,0.029106,0.017559,0.032700,0.023030,0.035230,0.021150,0.029460,0.023050,0.024139,0.037040,0.033076,0.030068,0.024046,0.035549,0.036643,0.036335,0.030372,247.727493,69.308632,33.139660,5.405170,2.661691,-3.870273,1.974484,-5.073634,1.320228,-7.605159,-2.678397,-8.132348,2.499365,-1.069149,-0.996991,-3.676695,-2.559515,-5.124206,-4.034678,-3.763990,-5.055731,-5.083821,3.917565,3.316187,246.652420,68.297646,32.893623,4.778956,1.592702,-4.628818,0.949982,-6.758984,-2.091517,-7.852493,-4.495165,-6.834355,-0.221751,-2.171033,-3.076036,-4.626220,-3.380192,-5.834760,-5.559194,-6.114686,-4.637427,-4.086102,6.410357,5.245446
multi-source.txt,26,12500," Steel",doc,0,0.035043,0.020670,0.013286,0.008477,0.018237,0.026381,0.026181,0.011291,0.033764,0.017441,0.033724,0.022372,0.057751,0.016869,0.041213,0.038297,0.002785,0.008638,0.009831,0.021923,0.013977,0.007071,0.003192,0.011777,0.022141,0.016655,0.019788,0.028718,0.023653,0.027893,0.025389,0.027154,0.016187,0.031151,0.022121,0.033510,0.020569,0.027913,0.021239,0.022566,0.034987,0.031274,0.028088,0.023448,0.033888,0.034918,0.034349,0.028705,250.629318,70.303009,32.092052,5.431448,2.781652,-3.322807,2.482527,-4.363369,-1.389270,-8.035626,-2.285242,-6.755185,2.837934,0.027064,0.009047,-1.723415,-3.028117,-4.570022,-3.352434,-3.226852,-3.385790,-4.216045,5.094171,4.689160,249.337921,69.939796,31.953529,4.834832,1.516613,-4.577021,0.957757,-6.749943,-4.904087,-8.017550,-4.527651,-7.016777,-0.241038,-2.280936,-3.092260,-4.676681,-3.395502,-5.933016,-5.670208,-6.187964,-4.733255,-4.160865,6.292110,5.164029
multi-source.txt,27,47682," announces",doc,0,0.034525,0.058844,0.053588,0.045084,0.042743,0.026421,0.047012,0.044096,0.082024,0.028706,0.073340,0.027985,0.098382,0.050005,0.072429,0.070247,0.007317,0.042639,0.038494,0.052137,0.020098,0.006230,0.014272,0.016998,0.021509,0.015418,0.018356,0.027341,0.022396,0.026914,0.024376,0.025608,0.015369,0.029668,0.021643,0.032503,0.020438,0.026556,0.020899,0.022076,0.033652,0.029750,0.026811,0.022565,0.032904,0.033620,0.032975,0.027857,251.530182,71.126114,33.355240,6.185404,4.011319,-3.092096,2.815503,-4.145101,-3.473531,-5.944287,-1.622101,-6.572704,3.431527,0.530482,0.680612,-1.326394,-1.067850,-3.230367,-2.735357,-2.736973,-2.979965,-3.618840,6.585046,5.761323,250.110489,69.729332,31.744156,4.789830,1.510783,-4.573452,0.939960,-6.749495,-8.111849,-8.182149,-4.606915,-7.069344,-0.234359,-2.267918,-2.972792,-4.519361,-3.375024,-5.859680,-5.598307,-6.043124,-4.662779,-4.147000,6.234653,5.193407
multi-source.txt,28,2326," three",doc,0,0.022104,0.056838,0.044279,0.021388,0.024590,0.019882,0.029776,0.021932,0.043719,0.016653,0.029634,0.008865,0.037954,0.019827,0.032041,0.031834,0.004789,0.030937,0.018785,0.023124,0.008266,0.003167,0.007851,0.013063,0.020841,0.015692,0.018566,0.027306,0.022012,0.026144,0.024081,0.025591,0.016262,0.028782,0.022243,0.032015,0.021952,0.026785,0.021577,0.022566,0.032531,0.029627,0.026534,0.022858,0.031938,0.032420,0.031725,0.026831,253.269501,71.875694,33.235115,6.139424,3.726906,-3.508767,2.626790,-3.801245,-1.372716,-7.819007,-2.664155,-7.911934,2.659415,0.314057,0.040672,-1.818948,-1.386618,-3.382649,-3.168561,-3.353591,-3.662960,-4.112894,5.681063,5.568757,252.243912,70.401405,31.709217,4.908246,1.635832,-4.554173,0.965451,-6.667834,-5.882028,-8.086864,-4.529928,-7.064431,-0.114538,-2.123584,-2.826441,-4.430330,-3.303904,-5.762744,-5.520180,-5.940135,-4.636232,-4.149296,6.039986,5.096007
multi-source.txt,29,21461," nights",doc,0,0.035284,0.051889,0.052425,0.028676,0.035388,0.036930,0.050579,0.048258,0.070031,0.027713,0.048589,0.036934,0.040957,0.023238,0.043110,0.056978,0.005489,0.016207,0.029413,0.028467,0.018804,0.008704,0.005293,0.009310,0.019859,0.015552,0.018227,0.026631,0.021536,0.025335,0.023318,0.024950,0.016178,0.028006,0.021654,0.030786,0.021628,0.026140,0.021264,0.021986,0.031458,0.029129,0.025543,0.021978,0.030570,0.031139,0.030158,0.025487,254.625946,72.854263,33.818882,6.444486,4.011519,-2.436972,3.445613,-2.786542,-1.179327,-6.884664,-1.888616,-7.339691,2.722655,0.591735,0.249362,-1.632094,-1.849277,-3.661499,-2.491067,-2.899352,-3.010651,-3.036689,5.498916,5.187019,253.207794,71.474289,32.161617,4.954339,1.720633,-4.498850,0.987433,-6.551134,-6.194129,-8.135715,-4.491141,-7.190743,-0.075606,-2.127582,-2.753861,-4.396335,-3.359934,-5.767451,-5.546511,-5.925529,-4.670956,-4.241731,5.931992,5.017328
multi-source.txt,30,315," of",doc,0,0.038156,0.083019,0.034049,0.013156,0.016835,0.014140,0.029600,0.030937,0.067947,0.018447,0.026926,0.016627,0.031172,0.021216,0.024189,0.034599,0.002383,0.023657,0.029401,0.038670,0.014771,0.008153,0.056199,0.045163,0.019354,0.015448,0.018089,0.025852,0.020988,0.024775,0.023277,0.024886,0.016615,0.027496,0.021422,0.030588,0.021108,0.025360,0.021143,0.022116,0.030417,0.028116,0.025064,0.021479,0.029818,0.030250,0.029167,0.024770,254.377701,74.598099,33.726177,5.917728,3.250949,-3.520782,2.452948,-4.011259,3.402128,-7.822680,-2.681980,-7.592468,2.251671,-0.004411,-0.303092,-2.295255,-2.396816,-3.590262,-2.926132,-3.048776,-2.804169,-2.580308,8.334368,7.117229,252.272064,72.161552,32.162041,4.999163,1.721447,-4.441339,0.990457,-6.414950,-0.732620,-8.107973,-4.485807,-7.318454,-0.105457,-2.168474,-2.672604,-4.354997,-3.393554,-5.769814,-5.570318,-5.946816,-4.630908,-4.233765,5.752584,4.923551
multi-source.txt,31,2350," Ph",doc,0,0.036279,0.068544,0.049833,0.016114,0.043551,0.009920,0.023947,0.006640,0.032791,0.013235,0.028394,0.008647,0.032816,0.020477,0.022809,0.023568,0.011451,0.007512,0.005725,0.017775,0.005294,0.003543,0.002106,0.013015,0.019046,0.016481,0.017186,0.024629,0.020113,0.023599,0.022736,0.024434,0.016837,0.026639,0.020480,0.029884,0.020447,0.024837,0.020619,0.021615,0.029395,0.027756,0.025031,0.021534,0.028731,0.029269,0.029305,0.024613,255.918182,74.514511,32.037273,5.757870,3.969299,-3.352540,2.268360,-5.287774,3.238186,-6.853133,-2.530247,-6.236869,2.011231,-0.264310,-0.276676,-2.477446,-2.052481,-4.785905,-4.399082,-3.663464,-3.639368,-3.660387,4.022714,4.237086,254.365692,72.791122,31.011192,5.113273,1.750462,-4.377759,0.975545,-6.304746,0.364137,-8.196475,-4.497848,-7.454873,-0.135019,-2.296733,-2.568055,-4.322501,-3.491564,-5.793157,-5.525274,-5.930325,-4.553910,-4.173730,5.724699,4.864068
multi-source.txt,32,4644,"oe",doc,0,0.018938,0.039605,0.034694,0.015412,0.017516,0.005508,0.007019,0.003151,0.013501,0.004047,0.008516,0.002523,0.010301,0.003598,0.004983,0.009641,0.007788,0.003264,0.002736,0.005341,0.000672,0.000761,0.000474,0.001416,0.018549,0.017026,0.016866,0.023713,0.020125,0.022336,0.021898,0.023132,0.015901,0.025826,0.019723,0.028931,0.019682,0.024111,0.019614,0.020674,0.028783,0.026509,0.023682,0.020197,0.027578,0.028211,0.027849,0.023658,258.086243,74.051979,30.164133,5.885890,2.798835,-4.364285,0.722943,-6.116704,2.307369,-8.893283,-3.976142,-8.683384,0.778326,-2.072311,-1.922529,-3.470646,-4.360465,-5.915165,-4.710536,-4.681413,-5.979558,-5.763402,2.481335,2.477365,257.035736,73.069366,29.657320,5.065948,1.714254,-4.339701,0.955739,-6.310912,0.312962,-8.208024,-4.445035,-7.408972,-0.112197,-2.423951,-2.444190,-4.289439,-3.555875,-5.781654,-5.500892,-5.880665,-4.482447,-4.111899,5.588378,4.700560
multi-source.txt,33,1371,"be",doc,0,0.014916,0.015718,0.019601,0.016736,0.019714,0.033563,0.026110,0.021234,0.050248,0.010744,0.032120,0.006875,0.028369,0.011309,0.029550,0.024432,0.003658,0.008189,0.006558,0.014246,0.003280,0.000759,0.000332,0.000611,0.017491,0.016350,0.015975,0.022596,0.019183,0.021257,0.020567,0.021614,0.014592,0.024657,0.018421,0.027855,0.018158,0.022771,0.018176,0.019199,0.027874,0.025159,0.022018,0.018410,0.026200,0.026838,0.026527,0.022414,257.834991,72.203056,28.969666,5.661044,2.296891,-3.422177,1.834587,-4.792469,-2.141581,-8.150990,-2.751288,-8.269875,2.059275,-0.631782,-0.000875,-2.210332,-4.384450,-5.513252,-3.733923,-3.902981,-4.491315,-5.296586,1.900127,1.751998,256.888885,71.804573,28.860531,5.032781,1.713553,-4.339169,0.884410,-6.346911,-5.817831,-8.258506,-4.468282,-7.475607,-0.104744,-2.502465,-2.347453,-4.194313,-3.562394,-5.707020,-5.340690,-5.653779,-4.295138,-3.953616,5.392734,4.538692
